Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,VOLTAS,141010,OPTSTK,CE,1280,VOLTAS LTD,VOLTAS AUG 1280 CE,VOLTAS28AUG25C1280,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141011,OPTSTK,PE,1280,VOLTAS LTD,VOLTAS AUG 1280 PE,VOLTAS28AUG25P1280,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141012,OPTSTK,CE,1320,VOLTAS LTD,VOLTAS AUG 1320 CE,VOLTAS28AUG25C1320,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141013,OPTSTK,PE,1320,VOLTAS LTD,VOLTAS AUG 1320 PE,VOLTAS28AUG25P1320,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141014,OPTSTK,CE,1360,VOLTAS LTD,VOLTAS AUG 1360 CE,VOLTAS28AUG25C1360,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141015,OPTSTK,PE,1360,VOLTAS LTD,VOLTAS AUG 1360 PE,VOLTAS28AUG25P1360,2025-08-28,375,0.05
NFO,nse_fo,TATATECH,141016,OPTSTK,PE,600,TATA TECHNOLOGIES LIMITED,TATATECH SEP 600 PE,TATATECH30SEP25P600,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141017,OPTSTK,CE,620,TATA TECHNOLOGIES LIMITED,TATATECH SEP 620 CE,TATATECH30SEP25C620,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141018,OPTSTK,PE,620,TATA TECHNOLOGIES LIMITED,TATATECH SEP 620 PE,TATATECH30SEP25P620,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141019,OPTSTK,CE,640,TATA TECHNOLOGIES LIMITED,TATATECH SEP 640 CE,TATATECH30SEP25C640,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141020,OPTSTK,PE,640,TATA TECHNOLOGIES LIMITED,TATATECH SEP 640 PE,TATATECH30SEP25P640,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141021,OPTSTK,CE,660,TATA TECHNOLOGIES LIMITED,TATATECH SEP 660 CE,TATATECH30SEP25C660,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141022,OPTSTK,PE,660,TATA TECHNOLOGIES LIMITED,TATATECH SEP 660 PE,TATATECH30SEP25P660,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141023,OPTSTK,CE,680,TATA TECHNOLOGIES LIMITED,TATATECH SEP 680 CE,TATATECH30SEP25C680,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141024,OPTSTK,PE,680,TATA TECHNOLOGIES LIMITED,TATATECH SEP 680 PE,TATATECH30SEP25P680,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141025,OPTSTK,CE,700,TATA TECHNOLOGIES LIMITED,TATATECH SEP 700 CE,TATATECH30SEP25C700,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141026,OPTSTK,PE,700,TATA TECHNOLOGIES LIMITED,TATATECH SEP 700 PE,TATATECH30SEP25P700,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141027,OPTSTK,CE,720,TATA TECHNOLOGIES LIMITED,TATATECH SEP 720 CE,TATATECH30SEP25C720,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141028,OPTSTK,PE,720,TATA TECHNOLOGIES LIMITED,TATATECH SEP 720 PE,TATATECH30SEP25P720,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141029,OPTSTK,CE,740,TATA TECHNOLOGIES LIMITED,TATATECH SEP 740 CE,TATATECH30SEP25C740,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141030,OPTSTK,PE,740,TATA TECHNOLOGIES LIMITED,TATATECH SEP 740 PE,TATATECH30SEP25P740,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141031,OPTSTK,CE,760,TATA TECHNOLOGIES LIMITED,TATATECH SEP 760 CE,TATATECH30SEP25C760,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141032,OPTSTK,PE,760,TATA TECHNOLOGIES LIMITED,TATATECH SEP 760 PE,TATATECH30SEP25P760,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141033,OPTSTK,CE,780,TATA TECHNOLOGIES LIMITED,TATATECH SEP 780 CE,TATATECH30SEP25C780,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141034,OPTSTK,PE,780,TATA TECHNOLOGIES LIMITED,TATATECH SEP 780 PE,TATATECH30SEP25P780,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141035,OPTSTK,CE,800,TATA TECHNOLOGIES LIMITED,TATATECH SEP 800 CE,TATATECH30SEP25C800,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141036,OPTSTK,PE,800,TATA TECHNOLOGIES LIMITED,TATATECH SEP 800 PE,TATATECH30SEP25P800,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141039,OPTSTK,CE,840,TATA TECHNOLOGIES LIMITED,TATATECH SEP 840 CE,TATATECH30SEP25C840,2025-09-30,800,0.05
NFO,nse_fo,TATATECH,141040,OPTSTK,PE,840,TATA TECHNOLOGIES LIMITED,TATATECH SEP 840 PE,TATATECH30SEP25P840,2025-09-30,800,0.05
NFO,nse_fo,VOLTAS,141051,OPTSTK,CE,1400,VOLTAS LTD,VOLTAS AUG 1400 CE,VOLTAS28AUG25C1400,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141052,OPTSTK,PE,1400,VOLTAS LTD,VOLTAS AUG 1400 PE,VOLTAS28AUG25P1400,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141053,OPTSTK,CE,1440,VOLTAS LTD,VOLTAS AUG 1440 CE,VOLTAS28AUG25C1440,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141054,OPTSTK,PE,1440,VOLTAS LTD,VOLTAS AUG 1440 PE,VOLTAS28AUG25P1440,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141055,OPTSTK,CE,1480,VOLTAS LTD,VOLTAS AUG 1480 CE,VOLTAS28AUG25C1480,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141056,OPTSTK,PE,1480,VOLTAS LTD,VOLTAS AUG 1480 PE,VOLTAS28AUG25P1480,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141057,OPTSTK,CE,1520,VOLTAS LTD,VOLTAS AUG 1520 CE,VOLTAS28AUG25C1520,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141058,OPTSTK,PE,1520,VOLTAS LTD,VOLTAS AUG 1520 PE,VOLTAS28AUG25P1520,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141059,OPTSTK,CE,1560,VOLTAS LTD,VOLTAS AUG 1560 CE,VOLTAS28AUG25C1560,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141060,OPTSTK,PE,1560,VOLTAS LTD,VOLTAS AUG 1560 PE,VOLTAS28AUG25P1560,2025-08-28,375,0.05
NFO,nse_fo,TCS,141140,OPTSTK,CE,3020,TATA CONSULTANCY SERV LT,TCS AUG 3020 CE,TCS28AUG25C3020,2025-08-28,175,0.05
NFO,nse_fo,TCS,141141,OPTSTK,PE,3020,TATA CONSULTANCY SERV LT,TCS AUG 3020 PE,TCS28AUG25P3020,2025-08-28,175,0.05
NFO,nse_fo,TCS,141142,OPTSTK,CE,3060,TATA CONSULTANCY SERV LT,TCS AUG 3060 CE,TCS28AUG25C3060,2025-08-28,175,0.05
NFO,nse_fo,TCS,141143,OPTSTK,PE,3060,TATA CONSULTANCY SERV LT,TCS AUG 3060 PE,TCS28AUG25P3060,2025-08-28,175,0.05
NFO,nse_fo,TCS,141144,OPTSTK,CE,3100,TATA CONSULTANCY SERV LT,TCS AUG 3100 CE,TCS28AUG25C3100,2025-08-28,175,0.05
NFO,nse_fo,TCS,141145,OPTSTK,PE,3100,TATA CONSULTANCY SERV LT,TCS AUG 3100 PE,TCS28AUG25P3100,2025-08-28,175,0.05
NFO,nse_fo,TCS,141146,OPTSTK,CE,3140,TATA CONSULTANCY SERV LT,TCS AUG 3140 CE,TCS28AUG25C3140,2025-08-28,175,0.05
NFO,nse_fo,TCS,141147,OPTSTK,PE,3140,TATA CONSULTANCY SERV LT,TCS AUG 3140 PE,TCS28AUG25P3140,2025-08-28,175,0.05
NFO,nse_fo,TCS,141148,OPTSTK,CE,3180,TATA CONSULTANCY SERV LT,TCS AUG 3180 CE,TCS28AUG25C3180,2025-08-28,175,0.05
NFO,nse_fo,TCS,141149,OPTSTK,PE,3180,TATA CONSULTANCY SERV LT,TCS AUG 3180 PE,TCS28AUG25P3180,2025-08-28,175,0.05
NFO,nse_fo,TCS,141150,OPTSTK,CE,3220,TATA CONSULTANCY SERV LT,TCS AUG 3220 CE,TCS28AUG25C3220,2025-08-28,175,0.05
NFO,nse_fo,TCS,141151,OPTSTK,PE,3220,TATA CONSULTANCY SERV LT,TCS AUG 3220 PE,TCS28AUG25P3220,2025-08-28,175,0.05
NFO,nse_fo,TCS,141152,OPTSTK,CE,3260,TATA CONSULTANCY SERV LT,TCS AUG 3260 CE,TCS28AUG25C3260,2025-08-28,175,0.05
NFO,nse_fo,TCS,141153,OPTSTK,PE,3260,TATA CONSULTANCY SERV LT,TCS AUG 3260 PE,TCS28AUG25P3260,2025-08-28,175,0.05
NFO,nse_fo,TCS,141154,OPTSTK,CE,3300,TATA CONSULTANCY SERV LT,TCS AUG 3300 CE,TCS28AUG25C3300,2025-08-28,175,0.05
NFO,nse_fo,TCS,141155,OPTSTK,PE,3300,TATA CONSULTANCY SERV LT,TCS AUG 3300 PE,TCS28AUG25P3300,2025-08-28,175,0.05
NFO,nse_fo,TCS,141156,OPTSTK,CE,3340,TATA CONSULTANCY SERV LT,TCS AUG 3340 CE,TCS28AUG25C3340,2025-08-28,175,0.05
NFO,nse_fo,TCS,141157,OPTSTK,PE,3340,TATA CONSULTANCY SERV LT,TCS AUG 3340 PE,TCS28AUG25P3340,2025-08-28,175,0.05
NFO,nse_fo,TCS,141158,OPTSTK,CE,3380,TATA CONSULTANCY SERV LT,TCS AUG 3380 CE,TCS28AUG25C3380,2025-08-28,175,0.05
NFO,nse_fo,TCS,141159,OPTSTK,PE,3380,TATA CONSULTANCY SERV LT,TCS AUG 3380 PE,TCS28AUG25P3380,2025-08-28,175,0.05
NFO,nse_fo,TCS,141160,OPTSTK,CE,3420,TATA CONSULTANCY SERV LT,TCS AUG 3420 CE,TCS28AUG25C3420,2025-08-28,175,0.05
NFO,nse_fo,TCS,141161,OPTSTK,PE,3420,TATA CONSULTANCY SERV LT,TCS AUG 3420 PE,TCS28AUG25P3420,2025-08-28,175,0.05
NFO,nse_fo,TCS,141162,OPTSTK,CE,3460,TATA CONSULTANCY SERV LT,TCS AUG 3460 CE,TCS28AUG25C3460,2025-08-28,175,0.05
NFO,nse_fo,TCS,141163,OPTSTK,PE,3460,TATA CONSULTANCY SERV LT,TCS AUG 3460 PE,TCS28AUG25P3460,2025-08-28,175,0.05
NFO,nse_fo,TCS,141164,OPTSTK,CE,3500,TATA CONSULTANCY SERV LT,TCS AUG 3500 CE,TCS28AUG25C3500,2025-08-28,175,0.05
NFO,nse_fo,TCS,141165,OPTSTK,PE,3500,TATA CONSULTANCY SERV LT,TCS AUG 3500 PE,TCS28AUG25P3500,2025-08-28,175,0.05
NFO,nse_fo,TCS,141166,OPTSTK,CE,3540,TATA CONSULTANCY SERV LT,TCS AUG 3540 CE,TCS28AUG25C3540,2025-08-28,175,0.05
NFO,nse_fo,TCS,141167,OPTSTK,PE,3540,TATA CONSULTANCY SERV LT,TCS AUG 3540 PE,TCS28AUG25P3540,2025-08-28,175,0.05
NFO,nse_fo,TCS,141168,OPTSTK,CE,3580,TATA CONSULTANCY SERV LT,TCS AUG 3580 CE,TCS28AUG25C3580,2025-08-28,175,0.05
NFO,nse_fo,TCS,141169,OPTSTK,PE,3580,TATA CONSULTANCY SERV LT,TCS AUG 3580 PE,TCS28AUG25P3580,2025-08-28,175,0.05
NFO,nse_fo,TCS,141170,OPTSTK,CE,3620,TATA CONSULTANCY SERV LT,TCS AUG 3620 CE,TCS28AUG25C3620,2025-08-28,175,0.05
NFO,nse_fo,TCS,141171,OPTSTK,PE,3620,TATA CONSULTANCY SERV LT,TCS AUG 3620 PE,TCS28AUG25P3620,2025-08-28,175,0.05
NFO,nse_fo,TCS,141172,OPTSTK,CE,3660,TATA CONSULTANCY SERV LT,TCS AUG 3660 CE,TCS28AUG25C3660,2025-08-28,175,0.05
NFO,nse_fo,TCS,141173,OPTSTK,PE,3660,TATA CONSULTANCY SERV LT,TCS AUG 3660 PE,TCS28AUG25P3660,2025-08-28,175,0.05
NFO,nse_fo,TCS,141178,OPTSTK,CE,3700,TATA CONSULTANCY SERV LT,TCS AUG 3700 CE,TCS28AUG25C3700,2025-08-28,175,0.05
NFO,nse_fo,TCS,141179,OPTSTK,PE,3700,TATA CONSULTANCY SERV LT,TCS AUG 3700 PE,TCS28AUG25P3700,2025-08-28,175,0.05
NFO,nse_fo,WIPRO,141191,OPTSTK,CE,232.5,WIPRO LTD,WIPRO JUL 232.5 CE,WIPRO31JUL25C232.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141192,OPTSTK,PE,232.5,WIPRO LTD,WIPRO JUL 232.5 PE,WIPRO31JUL25P232.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141193,OPTSTK,CE,237.5,WIPRO LTD,WIPRO JUL 237.5 CE,WIPRO31JUL25C237.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141194,OPTSTK,PE,237.5,WIPRO LTD,WIPRO JUL 237.5 PE,WIPRO31JUL25P237.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141195,OPTSTK,CE,242.5,WIPRO LTD,WIPRO JUL 242.5 CE,WIPRO31JUL25C242.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141196,OPTSTK,PE,242.5,WIPRO LTD,WIPRO JUL 242.5 PE,WIPRO31JUL25P242.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141197,OPTSTK,CE,247.5,WIPRO LTD,WIPRO JUL 247.5 CE,WIPRO31JUL25C247.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141198,OPTSTK,PE,247.5,WIPRO LTD,WIPRO JUL 247.5 PE,WIPRO31JUL25P247.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141199,OPTSTK,CE,252.5,WIPRO LTD,WIPRO JUL 252.5 CE,WIPRO31JUL25C252.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141200,OPTSTK,PE,252.5,WIPRO LTD,WIPRO JUL 252.5 PE,WIPRO31JUL25P252.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141201,OPTSTK,CE,257.5,WIPRO LTD,WIPRO JUL 257.5 CE,WIPRO31JUL25C257.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141202,OPTSTK,PE,257.5,WIPRO LTD,WIPRO JUL 257.5 PE,WIPRO31JUL25P257.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141203,OPTSTK,CE,262.5,WIPRO LTD,WIPRO JUL 262.5 CE,WIPRO31JUL25C262.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141204,OPTSTK,PE,262.5,WIPRO LTD,WIPRO JUL 262.5 PE,WIPRO31JUL25P262.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141205,OPTSTK,CE,267.5,WIPRO LTD,WIPRO JUL 267.5 CE,WIPRO31JUL25C267.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141206,OPTSTK,PE,267.5,WIPRO LTD,WIPRO JUL 267.5 PE,WIPRO31JUL25P267.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141207,OPTSTK,CE,272.5,WIPRO LTD,WIPRO JUL 272.5 CE,WIPRO31JUL25C272.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141208,OPTSTK,PE,272.5,WIPRO LTD,WIPRO JUL 272.5 PE,WIPRO31JUL25P272.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141209,OPTSTK,CE,277.5,WIPRO LTD,WIPRO JUL 277.5 CE,WIPRO31JUL25C277.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141210,OPTSTK,PE,277.5,WIPRO LTD,WIPRO JUL 277.5 PE,WIPRO31JUL25P277.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141211,OPTSTK,CE,282.5,WIPRO LTD,WIPRO JUL 282.5 CE,WIPRO31JUL25C282.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141212,OPTSTK,PE,282.5,WIPRO LTD,WIPRO JUL 282.5 PE,WIPRO31JUL25P282.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141213,OPTSTK,CE,287.5,WIPRO LTD,WIPRO JUL 287.5 CE,WIPRO31JUL25C287.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141214,OPTSTK,PE,287.5,WIPRO LTD,WIPRO JUL 287.5 PE,WIPRO31JUL25P287.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141215,OPTSTK,CE,292.5,WIPRO LTD,WIPRO JUL 292.5 CE,WIPRO31JUL25C292.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141216,OPTSTK,PE,292.5,WIPRO LTD,WIPRO JUL 292.5 PE,WIPRO31JUL25P292.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141217,OPTSTK,CE,297.5,WIPRO LTD,WIPRO JUL 297.5 CE,WIPRO31JUL25C297.5,2025-07-31,3000,0.05
NFO,nse_fo,WIPRO,141341,OPTSTK,CE,220,WIPRO LTD,WIPRO AUG 220 CE,WIPRO28AUG25C220,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141342,OPTSTK,PE,220,WIPRO LTD,WIPRO AUG 220 PE,WIPRO28AUG25P220,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141343,OPTSTK,CE,225,WIPRO LTD,WIPRO AUG 225 CE,WIPRO28AUG25C225,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141344,OPTSTK,PE,225,WIPRO LTD,WIPRO AUG 225 PE,WIPRO28AUG25P225,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141345,OPTSTK,CE,230,WIPRO LTD,WIPRO AUG 230 CE,WIPRO28AUG25C230,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141346,OPTSTK,PE,230,WIPRO LTD,WIPRO AUG 230 PE,WIPRO28AUG25P230,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141347,OPTSTK,CE,235,WIPRO LTD,WIPRO AUG 235 CE,WIPRO28AUG25C235,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141348,OPTSTK,PE,235,WIPRO LTD,WIPRO AUG 235 PE,WIPRO28AUG25P235,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141349,OPTSTK,CE,240,WIPRO LTD,WIPRO AUG 240 CE,WIPRO28AUG25C240,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141350,OPTSTK,PE,240,WIPRO LTD,WIPRO AUG 240 PE,WIPRO28AUG25P240,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141351,OPTSTK,CE,245,WIPRO LTD,WIPRO AUG 245 CE,WIPRO28AUG25C245,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141352,OPTSTK,PE,245,WIPRO LTD,WIPRO AUG 245 PE,WIPRO28AUG25P245,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141353,OPTSTK,CE,250,WIPRO LTD,WIPRO AUG 250 CE,WIPRO28AUG25C250,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141372,OPTSTK,PE,250,WIPRO LTD,WIPRO AUG 250 PE,WIPRO28AUG25P250,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141373,OPTSTK,CE,255,WIPRO LTD,WIPRO AUG 255 CE,WIPRO28AUG25C255,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141376,OPTSTK,PE,255,WIPRO LTD,WIPRO AUG 255 PE,WIPRO28AUG25P255,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141377,OPTSTK,CE,260,WIPRO LTD,WIPRO AUG 260 CE,WIPRO28AUG25C260,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141378,OPTSTK,PE,260,WIPRO LTD,WIPRO AUG 260 PE,WIPRO28AUG25P260,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141379,OPTSTK,CE,265,WIPRO LTD,WIPRO AUG 265 CE,WIPRO28AUG25C265,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141380,OPTSTK,PE,265,WIPRO LTD,WIPRO AUG 265 PE,WIPRO28AUG25P265,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141381,OPTSTK,CE,270,WIPRO LTD,WIPRO AUG 270 CE,WIPRO28AUG25C270,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141382,OPTSTK,PE,270,WIPRO LTD,WIPRO AUG 270 PE,WIPRO28AUG25P270,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141383,OPTSTK,CE,275,WIPRO LTD,WIPRO AUG 275 CE,WIPRO28AUG25C275,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141384,OPTSTK,PE,275,WIPRO LTD,WIPRO AUG 275 PE,WIPRO28AUG25P275,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141385,OPTSTK,CE,280,WIPRO LTD,WIPRO AUG 280 CE,WIPRO28AUG25C280,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141388,OPTSTK,PE,280,WIPRO LTD,WIPRO AUG 280 PE,WIPRO28AUG25P280,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141389,OPTSTK,CE,285,WIPRO LTD,WIPRO AUG 285 CE,WIPRO28AUG25C285,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141390,OPTSTK,PE,285,WIPRO LTD,WIPRO AUG 285 PE,WIPRO28AUG25P285,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141391,OPTSTK,CE,290,WIPRO LTD,WIPRO AUG 290 CE,WIPRO28AUG25C290,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141392,OPTSTK,PE,290,WIPRO LTD,WIPRO AUG 290 PE,WIPRO28AUG25P290,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141393,OPTSTK,CE,295,WIPRO LTD,WIPRO AUG 295 CE,WIPRO28AUG25C295,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141394,OPTSTK,PE,295,WIPRO LTD,WIPRO AUG 295 PE,WIPRO28AUG25P295,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141395,OPTSTK,CE,300,WIPRO LTD,WIPRO AUG 300 CE,WIPRO28AUG25C300,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141396,OPTSTK,PE,300,WIPRO LTD,WIPRO AUG 300 PE,WIPRO28AUG25P300,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141397,OPTSTK,CE,305,WIPRO LTD,WIPRO AUG 305 CE,WIPRO28AUG25C305,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141398,OPTSTK,PE,305,WIPRO LTD,WIPRO AUG 305 PE,WIPRO28AUG25P305,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141399,OPTSTK,CE,310,WIPRO LTD,WIPRO AUG 310 CE,WIPRO28AUG25C310,2025-08-28,3000,0.05
NFO,nse_fo,WIPRO,141400,OPTSTK,PE,310,WIPRO LTD,WIPRO AUG 310 PE,WIPRO28AUG25P310,2025-08-28,3000,0.05
NFO,nse_fo,YESBANK,141433,OPTSTK,CE,17,YES BANK LIMITED,YESBANK JUL 17 CE,YESBANK31JUL25C17,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141434,OPTSTK,PE,17,YES BANK LIMITED,YESBANK JUL 17 PE,YESBANK31JUL25P17,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141435,OPTSTK,CE,19,YES BANK LIMITED,YESBANK JUL 19 CE,YESBANK31JUL25C19,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141436,OPTSTK,PE,19,YES BANK LIMITED,YESBANK JUL 19 PE,YESBANK31JUL25P19,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141437,OPTSTK,CE,21,YES BANK LIMITED,YESBANK JUL 21 CE,YESBANK31JUL25C21,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141438,OPTSTK,PE,21,YES BANK LIMITED,YESBANK JUL 21 PE,YESBANK31JUL25P21,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141439,OPTSTK,CE,23,YES BANK LIMITED,YESBANK JUL 23 CE,YESBANK31JUL25C23,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141440,OPTSTK,PE,23,YES BANK LIMITED,YESBANK JUL 23 PE,YESBANK31JUL25P23,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141441,OPTSTK,CE,25,YES BANK LIMITED,YESBANK JUL 25 CE,YESBANK31JUL25C25,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141442,OPTSTK,PE,25,YES BANK LIMITED,YESBANK JUL 25 PE,YESBANK31JUL25P25,2025-07-31,31100,0.05
NFO,nse_fo,YESBANK,141475,OPTSTK,CE,16,YES BANK LIMITED,YESBANK AUG 16 CE,YESBANK28AUG25C16,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141476,OPTSTK,PE,16,YES BANK LIMITED,YESBANK AUG 16 PE,YESBANK28AUG25P16,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141477,OPTSTK,CE,18,YES BANK LIMITED,YESBANK AUG 18 CE,YESBANK28AUG25C18,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141478,OPTSTK,PE,18,YES BANK LIMITED,YESBANK AUG 18 PE,YESBANK28AUG25P18,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141479,OPTSTK,CE,20,YES BANK LIMITED,YESBANK AUG 20 CE,YESBANK28AUG25C20,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141480,OPTSTK,PE,20,YES BANK LIMITED,YESBANK AUG 20 PE,YESBANK28AUG25P20,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141481,OPTSTK,CE,22,YES BANK LIMITED,YESBANK AUG 22 CE,YESBANK28AUG25C22,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141482,OPTSTK,PE,22,YES BANK LIMITED,YESBANK AUG 22 PE,YESBANK28AUG25P22,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141483,OPTSTK,CE,24,YES BANK LIMITED,YESBANK AUG 24 CE,YESBANK28AUG25C24,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141484,OPTSTK,PE,24,YES BANK LIMITED,YESBANK AUG 24 PE,YESBANK28AUG25P24,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141485,OPTSTK,CE,26,YES BANK LIMITED,YESBANK AUG 26 CE,YESBANK28AUG25C26,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141487,OPTSTK,CE,28,YES BANK LIMITED,YESBANK AUG 28 CE,YESBANK28AUG25C28,2025-08-28,31100,0.05
NFO,nse_fo,YESBANK,141488,OPTSTK,PE,28,YES BANK LIMITED,YESBANK AUG 28 PE,YESBANK28AUG25P28,2025-08-28,31100,0.05
